// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

3689,PARAGON_G_BACSOJIN,Paragon Bacsojin,Paragon White Lady,87,1772547,0,452500,164450,3,3736,12248,23,58,55,68,47,115,155,38,10,12,2,7,64,0x37B5,130,576,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079,4000,0,0
3690,PARAGON_G_SPRING_RABBIT,Paragon Spring Rabbit,Paragon Spring Rabbit,14,105,0,0,0,1,0,0,103,102,4,4,4,4,4,4,10,12,1,2,42,0xC3,160,1120,552,511,0,0,0,0,0,0,0,12194,1000,12706,3000,12708,3000,7888,50000,0,0,0,0,0,0,0,0,12062,4000,0,0
3691,PARAGON_G_KRABEN,Paragon Kraben,Paragon Kraben,72,76160,0,0,0,1,250,1530,8,45,53,158,4,69,115,63,10,12,1,0,48,0x3885,100,1152,1536,576,0,0,0,0,0,0,0,521,10,521,10,521,10,521,10,521,10,521,10,521,10,0,0,12088,4000,0,0
3692,PARAGON_BREEZE,Paragon Breeze,Paragon Breeze,58,35693,0,23900,13400,2,188,430,10,35,4,99,9,41,94,48,10,12,1,0,64,0x3885,100,140,384,504,0,0,0,0,0,0,0,945,5000,706,100,2270,100,1733,100,604,100,2269,100,996,100,0,0,12076,4000,4390,10
3693,PARAGON_PLASMA_Y,Paragon Plasma,Paragon Plasma,58,58800,0,22000,21000,3,800,1800,3,43,4,33,13,86,108,48,10,12,0,0,88,0x3885,100,608,1440,576,0,0,0,0,0,0,0,911,1000,644,100,731,20,715,1000,969,10,0,0,0,0,0,0,12071,4000,4389,10
3694,PARAGON_PLASMA_R,Paragon Plasma,Paragon Plasma,45,39900,0,20000,10000,3,600,1400,3,33,4,33,8,59,93,33,10,12,0,0,83,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,1000,644,100,731,20,716,1000,990,450,0,0,0,0,0,0,12045,4000,4389,10
3695,PARAGON_PLASMA_G,Paragon Plasma,Paragon Plasma,49,53200,0,20000,10000,3,600,1400,3,33,4,33,8,64,93,33,10,12,0,0,82,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,1000,644,100,731,20,717,1000,993,400,0,0,0,0,0,0,12065,4000,4389,10
3696,PARAGON_PLASMA_P,Paragon Plasma,Paragon Plasma,51,41300,0,20000,10000,3,600,1400,3,33,4,33,8,57,93,33,10,12,0,0,87,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,1000,644,100,731,20,716,1000,724,1000,0,0,0,0,0,0,12081,4000,4389,10
3697,PARAGON_PLASMA_B,Paragon Plasma,Paragon Plasma,46,57400,0,20000,10000,3,600,1400,3,33,4,33,8,76,93,33,10,12,0,0,81,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,1000,644,100,731,20,717,1000,991,350,0,0,0,0,0,0,12045,4000,4389,10
3698,PARAGON_DEATHWORD,Paragon Deathword,Paragon Death Word,67,132930,0,29860,49120,1,1244,2204,13,43,53,78,13,23,143,48,10,12,1,0,60,0x3695,150,176,912,300,0,0,0,0,0,0,0,1097,40000,7015,3000,11003,500,7449,5000,2418,100,7479,20,7480,10,0,0,12087,4000,4388,10
3699,PARAGON_ANCIENT_MIMIC,Paragon Ancient Mimic,Paragon Ancient Mimic,62,56560,0,29500,26500,1,1060,3394,23,43,53,103,33,43,153,113,10,12,2,0,60,0x3885,100,168,480,360,0,0,0,0,0,0,0,603,300,617,10,644,500,2404,50,2506,10,2417,100,2610,1000,0,0,12097,4000,4387,10
3700,PARAGON_OBSERVATION,Paragon Observation,Paragon Dame of Sentinel,83,455777,0,398720,331200,2,3332,5218,58,58,33,77,59,129,148,117,10,12,1,8,80,0x33B5,100,432,480,360,0,0,0,0,0,0,0,7441,5000,2621,10,7442,1000,728,10000,12040,1000,2210,100,7435,1000,0,0,12074,4000,4392,10
3701,PARAGON_SHELTER,Paragon Shelter,Paragon Mistress of Shelter,82,266000,0,290100,251100,2,3742,3942,25,66,15,70,37,170,160,123,10,12,1,8,66,0x33B5,160,432,420,360,0,0,0,0,0,0,0,7440,2000,7442,10,12040,500,722,10000,7005,10000,7442,500,0,0,0,0,12084,4000,4393,10
3702,PARAGON_RETRIBUTION,Paragon Retribution,Paragon Baroness of Retribution,81,326662,0,283320,331200,2,4044,4576,38,38,33,145,69,75,136,42,10,12,1,8,67,0x33B5,120,360,480,360,0,0,0,0,0,0,0,7440,4000,2621,10,12040,500,723,10000,2506,50,1158,100,7442,500,0,0,12074,4000,4391,10
3703,PARAGON_SOLACE,Paragon Solace,Paragon Lady Solace,79,176764,0,210000,251100,2,2784,2924,24,70,15,79,32,148,102,103,10,12,1,8,66,0x33B5,180,576,420,360,0,0,0,0,0,0,0,7441,2000,2621,10,12040,500,718,10000,1910,500,1909,1000,7442,500,0,0,12098,4000,4394,10
3704,PARAGON_THA_ODIUM,Paragon Thanatos Odium,Paragon Odium of Thanatos,94,506723,0,884200,638800,9,4200,5600,71,33,103,55,168,65,188,93,10,12,2,1,88,0x37B5,100,432,288,420,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,7438,100000,616,100,2520,10000,0,0,0,0,12100,4000,4396,10
3705,PARAGON_THA_DESPERO,Paragon Thanatos Despero,Paragon Despero of Thanatos,90,606662,0,620010,512200,2,4364,6164,41,42,103,170,82,95,154,123,10,12,2,1,88,0x37B5,150,160,528,360,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,7439,100000,616,100,2419,10000,0,0,0,0,12094,4000,4397,10
3706,PARAGON_THA_MAERO,Paragon Thanatos Maero,Paragon Maero of Thanatos,85,434000,0,566990,638800,2,4044,4576,32,75,103,179,33,203,125,32,10,12,1,1,88,0x37B5,150,160,480,360,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,7437,100000,616,100,2354,10000,0,0,0,0,12074,4000,4395,10
3707,PARAGON_THA_DOLOR,Paragon Thanatos Dolor,Paragon Dolor of Thanatos,85,419454,0,432000,512200,2,2784,4184,24,83,103,79,32,209,142,47,10,12,0,1,88,0x37B5,150,160,672,480,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,7436,100000,616,100,5128,10000,0,0,0,0,12089,4000,4398,10
3708,PARAGON_THANATOS,Paragon Thanatos,Paragon Memory of Thanatos,101,3119620,0,36660000,21450600,3,7624,14966,38,38,103,111,33,89,150,35,10,12,2,6,88,0x37B5,120,115,816,504,1833000,617,5500,603,5000,732,2000,7444,10000,2519,10000,7450,50000,2342,50000,2412,50000,2515,10000,2655,5000,0,0,12085,4000,4399,10
3709,PARAGON_G_THA_ODIUM,Paragon Thanatos Odium,Paragon Odium of Thanatos,94,506723,0,100000,50000,9,4200,5600,71,33,103,55,168,65,188,93,10,12,2,1,88,0x33B5,100,115,288,420,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,0,0,0,0,0,0,0,0,0,0,12100,4000,0,0
3710,PARAGON_G_THA_DESPERO,Paragon Thanatos Despero,Paragon Despero of Thanatos,90,606662,0,100000,50000,2,4364,6164,41,42,103,170,82,95,154,123,10,12,2,1,88,0x33B5,150,160,528,360,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,0,0,0,0,0,0,0,0,0,0,12089,4000,0,0
3711,PARAGON_G_THA_MAERO,Paragon Thanatos Maero,Paragon Maero of Thanatos,85,434000,0,100000,50000,2,4044,4576,32,75,103,179,33,203,125,32,10,12,1,1,88,0x33B5,150,160,480,360,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,0,0,0,0,0,0,0,0,0,0,12074,4000,0,0
3712,PARAGON_G_THA_DOLOR,Paragon Thanatos Dolor,Paragon Dolor of Thanatos,85,419454,0,100000,50000,2,2784,4184,24,83,103,79,32,209,142,47,10,12,0,1,88,0x33B5,150,160,672,480,0,0,0,0,0,0,0,7054,10000,731,5000,732,1000,0,0,0,0,0,0,0,0,0,0,12099,4000,0,0
3713,PARAGON_ACIDUS,Paragon Acidus,Paragon Acidus,82,357784,0,280430,80230,2,2578,4218,32,72,4,74,58,138,106,72,10,12,2,9,46,0x3095,170,168,1008,300,0,0,0,0,0,0,0,582,51000,1035,40000,7444,50,1036,35890,7448,8000,1269,100,2114,500,0,0,12074,4000,4378,10
3714,PARAGON_FERUS,Paragon Ferus,Paragon Ferus,72,204526,0,80930,39520,2,2112,2992,17,48,4,81,48,75,84,76,10,12,2,9,43,0x3095,100,108,576,432,0,0,0,0,0,0,0,578,22000,1035,10000,7123,10000,1036,20000,7447,8000,994,200,5122,500,0,0,12098,4000,4380,10
3715,PARAGON_NOVUS,Paragon Novus,Paragon Novus,44,38010,0,13200,10020,1,568,768,23,31,4,59,46,48,127,46,10,12,0,9,20,0x3885,110,151,288,360,0,0,0,0,0,0,0,511,30000,7053,10350,0,0,1036,5890,0,0,0,0,0,0,0,0,12050,4000,4383,10
3716,PARAGON_ACIDUS_,Paragon Acidus,Paragon Acidus,78,273777,0,143920,42030,2,2360,4000,24,50,4,81,34,96,91,55,10,12,2,9,44,0x3095,180,168,768,360,0,0,0,0,0,0,0,505,1500,1035,40000,510,1500,1036,35890,7446,8000,996,200,7446,1000,0,0,12073,4000,4379,10
3717,PARAGON_FERUS_,Paragon Ferus,Paragon Ferus,71,148274,0,67500,22300,2,1860,2340,17,41,4,69,80,63,82,38,10,12,2,9,42,0x3095,120,108,576,432,0,0,0,0,0,0,0,579,51000,1035,10000,0,0,1036,35890,7445,8000,997,200,7445,1000,0,0,12098,4000,4381,10
3718,PARAGON_NOVUS_,Paragon Novus,Paragon Novus,45,40810,0,14110,11000,1,628,828,27,31,4,63,46,42,122,46,10,12,0,9,20,0x3885,100,252,816,480,0,0,0,0,0,0,0,508,20000,7053,10350,0,0,1036,5890,0,0,0,0,0,0,0,0,12070,4000,4382,10
3719,PARAGON_DETALE,Paragon Detale,Paragon Detardeurus,92,6720000,0,2918500,1233040,3,9120,11096,69,62,103,93,33,139,143,59,10,12,2,9,67,0x37B5,250,432,936,360,145925,617,5500,603,5000,732,2000,2649,10000,2648,10000,7444,50000,7451,35890,12080,10000,1417,1000,5002,5000,0,0,12085,4000,4386,10
3720,PARAGON_HYDRO,Paragon Hydro,Paragon Hydrolancer,91,2157610,0,834500,24800,3,5108,7820,55,65,4,99,113,89,97,35,10,12,2,9,47,0x37B5,160,140,672,432,0,0,0,0,0,0,0,7123,40000,1035,40000,7443,38800,5126,5000,5127,5000,12085,3000,5124,5000,0,0,12100,4000,4384,10
3721,PARAGON_DRAGON_EGG,Paragon Dragon Egg,Paragon Dragon Egg,45,128254,0,67400,0,0,2,4,81,63,4,4,59,70,4,66,10,12,1,9,40,0x0,1000,24,0,0,0,0,0,0,0,0,0,985,50,7032,1000,731,100,732,50,718,100,720,100,728,100,0,0,12050,4000,4385,10
3722,PARAGON_EVENT_JAKK,Paragon Jakk,Paragon Jakk,101,72170,0,1030,1000,1,230,364,8,14,4,31,21,16,38,48,10,12,1,0,43,0x81,240,1180,480,648,0,0,0,0,0,0,0,7225,10000,1062,10000,535,10000,0,0,0,0,0,0,0,0,0,0,12100,4000,5134,100000
3723,PARAGON_A_SHECIL,Paragon Shecil Damon,Paragon Cecil Damon,84,210000,0,0,0,14,1200,1800,28,18,4,148,30,35,137,83,10,12,1,7,64,0x3695,180,1008,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12074,4000,0,0
3724,PARAGON_A_POTON_CANON,Paragon Photon Cannon,Paragon Photon Cannon,68,56000,0,0,0,9,2000,2600,13,33,4,43,28,23,83,83,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12072,4000,0,0
3725,PARAGON_R_PORING,Paragon Poring,Paragon Poring,3,350,0,0,0,1,14,20,3,8,4,4,4,3,9,33,10,12,1,3,21,0x83,150,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12051,4000,0,0
3726,PARAGON_R_LUNATIC,Paragon Lunatic,Paragon Lunatic,5,420,0,0,0,1,18,24,3,23,4,6,6,13,11,63,10,12,0,2,60,0x83,150,1456,456,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041,4000,0,0
3727,PARAGON_R_SAVAGE_BABE,Paragon Savage Babe,Paragon Savage Babe,9,1274,0,0,0,1,40,50,3,3,4,10,17,8,15,38,10,12,0,2,22,0x83,150,1624,624,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12061,4000,0,0
3728,PARAGON_R_DESERT_WOLF_B,Paragon Desert Wolf Baby,Paragon Baby Desert Wolf,11,1148,0,0,0,1,60,72,3,3,4,12,12,8,24,43,10,12,0,2,23,0x83,150,1600,900,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12052,4000,0,0
3729,PARAGON_R_BAPHOMET_,Paragon Baphomet Jr.,Paragon Baphomet Jr.,52,60046,0,0,0,1,974,1180,18,28,4,78,58,4,96,48,10,12,0,6,27,0x183,150,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12081,4000,0,0
3730,PARAGON_R_DEVIRUCHI,Paragon Deviruchi,Paragon Deviruchi,48,51520,0,0,0,1,950,1120,13,28,4,72,43,58,90,33,10,12,0,6,27,0x183,150,980,600,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12065,4000,0,0
3731,PARAGON_G_DOPPELGANGER,Paragon Doppelganger,Paragon Doppelganger,74,84000000,0,30000000,20000000,1,10000,20000,102,102,91,183,73,78,183,68,10,12,2,8,48,0x37B5,190,480,480,288,0,0,0,0,0,0,0,7484,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12073,4000,0,0
3732,PARAGON_G_TREASURE_BOX,Paragon Treasure Chest,Paragon Treasure Chest,100,0,0,0,0,0,0,0,3,3,3,3,3,3,1002,3,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,7486,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12095,4000,0,0
3733,PARAGON_KIEL,Paragon Kiel,Paragon Kiehl,92,3661000,0,365000,234050,3,3364,6622,31,35,103,115,79,92,159,105,10,12,1,0,47,0x37B5,140,1152,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,4000,0,0
3734,PARAGON_KIEL_,Paragon Kiel D-01,Paragon Kiel D-01,92,10661000,0,23562000,5126020,3,6560,13120,31,35,103,133,33,163,202,183,10,12,1,0,47,0x37B5,130,1152,576,432,1178100,617,5500,603,5000,616,2000,7513,30000,617,30000,2651,10000,2319,10000,1618,5000,1242,5000,2650,10000,0,0,12080,4000,4403,10
3735,PARAGON_ALICEL,Paragon Alicel,Paragon Alicel,77,262640,0,88900,54200,2,3600,5540,33,33,53,61,53,54,95,43,10,12,1,6,60,0x318D,250,1080,480,504,0,0,0,0,0,0,0,7512,20000,7507,30000,999,2000,7317,5000,1270,50,985,100,2517,200,0,0,12078,4000,4401,10
3736,PARAGON_ALIOT,Paragon Aliot,Paragon Aliot,77,338030,0,130200,40060,2,1900,4940,38,18,53,35,90,15,71,22,10,12,1,6,60,0x318D,200,1296,432,360,0,0,0,0,0,0,0,7512,20000,7507,30000,2516,100,7317,5000,1810,100,985,100,13405,150,0,0,12083,4000,4402,10
3737,PARAGON_ALIZA,Paragon Aliza,Paragon Aliza,71,133000,0,65830,34000,1,1500,2200,11,8,77,77,55,38,113,143,10,12,1,7,60,0x91,220,1440,576,600,0,0,0,0,0,0,0,7054,40000,2518,100,2626,100,7047,50,12128,500,661,10,2123,50,0,0,12088,4000,4400,10
3738,PARAGON_CONSTANT,Paragon Constant,Paragon Constant,57,70000,0,32300,1160,1,920,1160,15,15,53,31,29,50,69,17,10,12,0,0,67,0x3885,150,720,360,360,0,0,0,0,0,0,0,7512,1000,7507,15000,7325,100,999,100,757,100,0,0,0,0,0,0,12071,4000,0,0
3739,PARAGON_G_ALICEL,Paragon Alicel,Paragon Alicel,77,262640,0,0,0,2,3200,5140,33,33,53,63,53,54,95,43,10,12,1,6,60,0x318D,150,1080,480,504,0,0,0,0,0,0,0,7507,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12073,4000,0,0
3740,PARAGON_G_ALIOT,Paragon Aliot,Paragon Aliot,77,303030,0,0,0,2,1900,4140,38,18,53,35,90,15,71,22,10,12,1,6,60,0x318D,150,1296,432,360,0,0,0,0,0,0,0,7507,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12088,4000,0,0
3741,PARAGON_G_COOKIE_XMAS,Paragon Christmas Cookie,Paragon Christmas Cookie,30,14630,0,0,0,1,280,340,3,53,4,27,33,56,48,103,10,12,0,7,46,0x3885,400,1248,1248,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12058,4000,0,0
3742,PARAGON_G_CARAT,Paragon Carat,Paragon Carat,53,36400,0,0,0,1,660,834,3,28,4,44,48,8,88,158,10,12,1,6,44,0x3985,200,1078,768,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12081,4000,0,0
3743,PARAGON_G_MYSTCASE,Paragon Myst Case,Paragon Myst Case,40,24150,0,0,0,1,320,720,8,13,68,53,28,8,51,78,10,12,1,0,60,0x3885,400,1248,1248,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049,4000,0,0
3744,PARAGON_G_WILD_ROSE,Paragon Wild Rose,Paragon Wild Rose,40,20860,0,0,0,1,630,720,3,18,68,88,18,38,68,83,10,12,0,2,24,0x3885,100,964,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12044,4000,0,0
3745,PARAGON_G_CONSTANT,Paragon Constant,Paragon Constant,57,7000,0,0,0,1,920,1160,15,15,53,31,29,50,69,17,10,12,0,6,67,0x2185,110,720,360,360,0,0,0,0,0,0,0,7507,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12071,4000,0,0
3746,PARAGON_G_ALIZA,Paragon Aliza,Paragon Aliza,71,105000,0,0,0,1,1500,2200,11,8,77,77,55,38,113,143,10,12,1,7,60,0x3885,200,1440,576,600,0,0,0,0,0,0,0,7507,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12073,4000,0,0
3747,PARAGON_G_SNAKE,Paragon Snake,Paragon Boa,17,3297,0,0,0,1,92,110,3,3,4,18,18,13,38,8,10,12,1,2,22,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12062,4000,0,0
3748,PARAGON_G_ANACONDAQ,Paragon Anacondaq,Paragon Anacondaq,25,7763,0,0,0,1,248,314,3,3,4,26,31,13,39,8,10,12,1,2,25,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12043,4000,0,0
3749,PARAGON_G_MEDUSA,Paragon Medusa,Paragon Medusa,81,156856,0,0,0,1,1654,2200,51,41,4,77,53,60,80,72,10,12,1,6,40,0x3985,180,1720,1320,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12094,4000,0,0
3750,PARAGON_G_RED_PLANT,Paragon Red Plant,Paragon Red Plant,3,700,0,0,0,1,200,400,103,102,3,3,3,3,3,103,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041,4000,0,0
3751,PARAGON_RANDGRIS,Paragon Valkyrie Randgris,Paragon Valkyrie Randgris,101,24970400,0,28549000,31145200,3,11120,19960,28,45,103,123,33,123,223,213,10,12,2,8,86,0x37B5,100,576,576,480,1427450,617,5500,603,5000,616,2000,7510,50000,2357,16000,2524,30000,2421,30000,2229,50000,7024,25000,0,0,0,0,12090,4000,4407,10
3752,PARAGON_SKOGUL,Paragon Skogul,Paragon Skogul,72,612808,0,276200,100,2,2220,3860,23,18,4,72,73,53,70,55,10,12,1,6,67,0x3395,190,720,384,480,0,0,0,0,0,0,0,7511,35000,7054,10000,716,10000,739,5000,2609,1000,757,5000,1271,50,0,0,12088,4000,4404,10
3753,PARAGON_FRUS,Paragon Frus,Paragon Frus,71,583954,0,206200,100,2,2220,3560,23,18,4,72,63,53,79,55,10,12,1,6,67,0x3395,150,480,576,432,0,0,0,0,0,0,0,7511,35000,7054,10000,716,10000,2622,30,2308,100,757,5000,0,0,0,0,12078,4000,4405,10
3754,PARAGON_SKEGGIOLD,Paragon Skeggiold,Paragon Skeggiold,83,2066400,0,911000,100,1,2800,4040,15,27,83,103,53,75,93,53,10,12,0,8,46,0x37B5,250,672,780,480,0,0,0,0,0,0,0,7511,60000,2254,10,7063,10000,2001,250,7511,10000,2322,1000,2353,1000,0,0,12084,4000,4406,10
3755,PARAGON_SKEGGIOLD_,Paragon Skeggiold,Paragon Skeggiold,85,2206400,0,992000,100,1,3200,4100,18,27,83,123,63,88,101,83,10,12,0,8,46,0x37B5,250,672,780,480,0,0,0,0,0,0,0,7511,60000,2254,10,7063,10000,2001,250,7511,10000,2322,1000,2353,1000,0,0,12074,4000,4406,10
3756,PARAGON_G_HYDRO,Paragon Hydro,Paragon Hydrolancer,91,2157610,0,0,0,3,5108,7820,55,65,4,99,113,89,97,35,10,12,2,9,47,0x39A5,160,140,672,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,4000,0,0
3757,PARAGON_G_ACIDUS,Paragon Acidus,Paragon Acidus,82,357784,0,0,0,2,2578,4218,42,72,4,74,58,138,106,72,10,12,2,9,46,0x3885,170,168,1008,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12084,4000,0,0
3758,PARAGON_G_FERUS,Paragon Ferus,Paragon Ferus,72,204526,0,0,0,2,2112,2992,37,48,4,81,48,75,84,76,10,12,2,9,43,0x3885,100,108,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078,4000,0,0
3759,PARAGON_G_ACIDUS_,Paragon Acidus,Paragon Acidus,78,273777,0,0,0,2,2360,4000,34,50,4,81,34,96,91,55,10,12,2,9,44,0x3885,180,168,768,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12098,4000,0,0
3760,PARAGON_G_FERUS_,Paragon Ferus,Paragon Ferus,71,148274,0,0,0,2,1860,2340,27,41,4,69,80,63,82,38,10,12,2,9,42,0x3885,120,108,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078,4000,0,0
3761,PARAGON_G_SKOGUL,Paragon Skogul,Paragon Skogul,72,402808,0,0,0,2,2220,3860,23,18,4,72,73,53,70,55,10,12,1,6,67,0x3985,170,720,384,480,0,0,0,0,0,0,0,7511,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12093,4000,0,0
3762,PARAGON_G_FRUS,Paragon Frus,Paragon Frus,71,373954,0,0,0,2,2220,3560,23,18,4,72,63,53,79,55,10,12,1,6,67,0x3985,130,480,576,432,0,0,0,0,0,0,0,7511,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12098,4000,0,0
3763,PARAGON_G_SKEGGIOLD,Paragon Skeggiold,Paragon Skeggiold,83,701400,0,0,0,1,2800,6820,15,27,83,103,53,75,93,53,10,12,0,8,46,0x39A5,200,672,780,480,0,0,0,0,0,0,0,7511,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079,4000,0,0
3764,PARAGON_G_SKEGGIOLD_,Paragon Skeggiold,Paragon Skeggiold,85,721000,0,0,0,1,3200,8220,18,27,83,123,63,88,101,83,10,12,0,8,46,0x39A5,200,672,780,480,0,0,0,0,0,0,0,7511,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089,4000,0,0
3765,PARAGON_G_RANDGRIS,Paragon Valkyrie,Paragon Valkyrie,101,10970400,0,100000,100000,3,11120,19960,28,45,103,123,83,123,223,213,10,12,2,8,86,0x37B5,100,576,576,480,0,0,0,0,0,0,0,7510,5000,617,1000,2115,5000,0,0,0,0,0,0,0,0,0,0,12085,4000,0,0
3766,PARAGON_EM_ANGELING,Paragon Angeling,Paragon Angeling,101,899010,0,0,0,1,120,142,43,53,4,20,83,83,129,23,10,12,0,8,66,0x4B5,300,1288,288,384,0,909,5000,909,5000,741,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,4000,0,0
3767,PARAGON_EM_DEVILING,Paragon Deviling,Paragon Deviling,101,899010,0,0,0,1,120,142,43,53,4,20,83,83,129,23,10,12,0,8,66,0x4B5,300,1288,288,384,0,909,5000,909,5000,741,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,4000,0,0
3768,PARAGON_GLOOMUNDERNIGHT,Paragon Gloom Under Night,Paragon Gloom Under Night,91,16086000,0,9621750,2764450,3,11760,19032,13,23,103,118,101,81,114,53,10,12,2,0,68,0x37B5,200,1344,2880,576,481087,607,5500,617,5000,617,5000,7566,70000,7023,40000,7022,20000,616,50000,2513,10000,1377,1000,0,0,0,0,12100,4000,4408,10
3769,PARAGON_AGAV,Paragon Agav,Paragon Agav,75,207340,0,97800,66220,1,206,2218,18,38,4,35,30,135,72,18,10,12,1,7,80,0x3295,300,768,360,360,0,0,0,0,0,0,0,7567,25000,2422,20,7563,40000,2109,10,12183,500,7563,1000,0,0,0,0,12083,4000,4409,10
3770,PARAGON_ECHIO,Paragon Echio,Paragon Echio,71,244300,0,135600,43000,1,1500,3600,36,14,77,77,55,38,62,59,10,12,1,7,80,0x3295,250,768,360,360,0,0,0,0,0,0,0,7567,25000,608,100,7563,40000,5172,200,12183,200,7563,1000,2366,200,0,0,12093,4000,4410,10
3771,PARAGON_VANBERK,Paragon Vanberk,Paragon Vanberk,61,69916,0,42030,9010,1,460,1320,27,9,72,69,42,32,54,44,10,12,1,7,80,0x3885,250,768,360,360,0,0,0,0,0,0,0,7568,25000,526,100,7563,10000,5172,100,13027,50,7563,1000,0,0,0,0,12092,4000,4411,10
3772,PARAGON_ISILLA,Paragon Isilla,Paragon Isilla,64,58079,0,30010,30010,1,178,1466,14,22,4,31,15,100,60,15,10,12,1,7,80,0x3885,300,768,360,432,0,0,0,0,0,0,0,7568,25000,2422,10,7563,10000,2610,100,2601,10,7563,1000,0,0,0,0,12082,4000,4412,10
3773,PARAGON_HODREMLIN,Paragon Hodremlin,Paragon Hodremlin,63,85260,0,67820,20220,1,1690,3356,32,28,83,44,84,59,65,14,10,12,1,6,67,0x3985,140,960,528,432,0,0,0,0,0,0,0,587,10000,7340,10000,2406,20,938,10000,7563,10000,1061,20000,2426,100,0,0,12082,4000,4413,10
